local,genero,data,salario
"*, *, *",*,*/*/*,$2642.75
"*, *, *",*,*/*/*,$7077.49
"*, *, *",*,*/*/*,$2420.72
"*, *, *",*,*/*/*,$2076.62
"*, *, *",*,*/*/*,$7622.47
"*, *, *",*,*/*/*,$2137.01
"*, *, *",*,*/*/*,$2320.29
"*, *, *",*,*/*/*,$2174.45
"*, *, *",*,*/*/*,$7525.73
"*, *, *",*,*/*/*,$7803.39
"*, *, *",*,*/*/*,$6430.52
"*, *, *",*,*/*/*,$4391.85
"*, *, *",*,*/*/*,$7103.44
"*, *, *",*,*/*/*,$6867.13
"*, *, *",*,*/*/*,$6528.84
"*, *, *",*,*/*/*,$2858.06
"*, *, *",*,*/*/*,$6340.24
"*, *, *",*,*/*/*,$1238.66
"*, *, *",*,*/*/*,$1144.42
"*, *, *",*,*/*/*,$7018.06
"*, *, *",*,*/*/*,$2071.57
"*, *, *",*,*/*/*,$3989.06
"*, *, *",*,*/*/*,$3201.59
"*, *, *",Female,*/*/*,$3358.51
"*, *, *",Female,*/*/*,$1641.08
"*, *, *",Female,*/*/*,$5750.62
"*, *, *",Female,*/*/*,$3006.83
"*, *, *",Female,*/*/*,$5896.63
"*, *, *",Female,*/*/*,$7983.68
"*, *, *",Female,*/*/*,$6964.99
"*, *, *",Female,*/*/*,$1676.91
"*, *, *",Female,*/*/*,$3562.87
"*, *, *",Female,*/*/*,$943.67
"*, *, *",Female,*/*/*,$5152.79
"*, *, *",Female,*/*/*,$3027.02
"*, *, *",Female,*/*/*,$1329.70
"*, *, *",Female,*/*/*,$4241.71
"*, *, *",Female,*/*/*,$1899.31
"*, *, *",Female,*/*/*,$5892.17
"*, *, *",Female,*/*/*,$4630.14
"*, *, *",*,*/*/*,$2837.82
"*, *, *",*,*/*/*,$1186.54
"*, *, *",*,*/*/*,$1370.53
"*, *, *",*,*/*/*,$5229.44
"*, *, *",*,*/*/*,$5191.05
"*, *, *",*,*/*/*,$1280.62
"*, *, *",*,*/*/*,$2775.31
"*, *, *",*,*/*/*,$7511.52
"*, *, *",*,*/*/*,$6285.72
"*, *, *",*,*/*/*,$5563.62
"*, *, *",*,*/*/*,$7049.85
"*, *, *",*,*/*/*,$3769.13
"*, *, *",*,*/*/*,$4400.91
"*, *, *",*,*/*/*,$3667.75
"*, *, *",*,*/*/*,$3556.11
"*, *, *",*,*/*/*,$7184.92
"*, *, *",Female,*/*/*,$3725.73
"*, *, *",Female,*/*/*,$4713.83
"*, *, *",Female,*/*/*,$7130.79
"*, *, *",Female,*/*/*,$5823.77
"*, *, *",Female,*/*/*,$5866.61
"*, *, *",Female,*/*/*,$7213.98
"*, *, *",Female,*/*/*,$6310.65
"*, *, *",Female,*/*/*,$6369.60
"*, *, *",Female,*/*/*,$6169.95
"*, *, *",Female,*/*/*,$1708.14
"*, *, *",Female,*/*/*,$5798.07
"*, *, *",Female,*/*/*,$7548.51
"*, *, *",Female,*/*/*,$6508.41
"*, *, *",Female,*/*/*,$5198.50
"*, *, *",Female,*/*/*,$6154.03
"*, *, *",Female,*/*/*,$5737.46
"*, *, *",Female,*/*/*,$6545.90
"*, *, *",Female,*/*/*,$5730.25
"*, *, *",Female,*/*/*,$877.91
"*, *, *",Female,*/*/*,$2270.42
"*, *, *",Female,*/*/*,$2335.56
"*, *, *",Female,*/*/*,$5751.78
"*, *, *",Female,*/*/*,$7046.63
"*, *, *",Female,*/*/*,$7760.46
"*, *, *",Female,*/*/*,$979.70
"*, *, *",Female,*/*/*,$7753.83
"*, *, *",Female,*/*/*,$4728.31
"*, *, *",Female,*/*/*,$6289.95
"*, *, *",Female,*/*/*,$2060.75
"*, *, *",Female,*/*/*,$5919.34
"*, *, *",Female,*/*/*,$5268.85
"*, *, *",Female,*/*/*,$6639.31
"*, *, *",*,*/*/*,$1839.10
"*, *, *",*,*/*/*,$1668.43
"*, *, *",*,*/*/*,$4105.04
"*, *, *",*,*/*/*,$4300.13
"*, *, *",*,*/*/*,$6183.10
"*, *, *",*,*/*/*,$6243.42
"*, *, *",*,*/*/*,$4942.31
"*, *, *",*,*/*/*,$5407.86
"*, *, *",*,*/*/*,$7582.88
"*, *, *",*,*/*/*,$7718.13
"*, *, *",*,*/*/*,$1165.10
"*, *, *",*,*/*/*,$5953.02
"*, *, *",*,*/*/*,$5080.95
"*, *, *",*,*/*/*,$4924.11
"*, *, *",*,*/*/*,$2622.47
"*, *, *",*,*/*/*,$5249.08
"*, *, *",Male,*/*/*,$7189.04
"*, *, *",Male,*/*/*,$7159.29
"*, *, *",Male,*/*/*,$4504.29
"*, *, *",Male,*/*/*,$3573.26
"*, *, *",Male,*/*/*,$4879.99
"*, *, *",Male,*/*/*,$5932.94
"*, *, *",Male,*/*/*,$7857.47
"*, *, *",Male,*/*/*,$2661.36
"*, *, *",Male,*/*/*,$1809.17
"*, *, *",Male,*/*/*,$2437.75
"*, *, *",Male,*/*/*,$2666.96
"*, *, *",Male,*/*/*,$4803.14
"*, *, *",Male,*/*/*,$2533.59
"*, *, *",Male,*/*/*,$3868.21
"*, *, *",Male,*/*/*,$6043.66
"*, *, *",Male,*/*/*,$7421.85
"*, *, *",*,*/*/*,$5150.96
"*, *, *",*,*/*/*,$825.82
"*, *, *",*,*/*/*,$6642.44
"*, *, *",*,*/*/*,$4501.34
"*, *, *",*,*/*/*,$3613.73
"*, *, *",*,*/*/*,$7082.80
"*, *, *",*,*/*/*,$7816.91
"*, *, *",*,*/*/*,$5790.08
"*, *, *",*,*/*/*,$3407.45
"*, *, *",*,*/*/*,$7689.46
"*, *, *",*,*/*/*,$7600.54
"*, *, *",*,*/*/*,$3502.45
"*, *, *",*,*/*/*,$7753.78
"*, *, *",*,*/*/*,$5871.22
"*, *, *",*,*/*/*,$2409.34
"*, *, *",*,*/*/*,$6296.75
"*, *, *",*,*/*/*,$2422.65
"*, *, *",*,*/*/*,$3445.67
"*, *, *",*,*/*/*,$5772.96
"*, *, *",*,*/*/*,$6749.04
"*, *, *",*,*/*/*,$5039.13
"*, *, *",*,*/*/*,$3108.98
"*, *, *",*,*/*/*,$5511.34
"*, *, *",*,*/*/*,$1919.83
"*, *, *",*,*/*/*,$5536.87
"*, *, *",*,*/*/*,$6432.81
"*, *, *",*,*/*/*,$1586.61
"*, *, *",*,*/*/*,$4160.18
"*, *, *",*,*/*/*,$7595.55
"*, *, *",*,*/*/*,$6974.65
"*, *, *",*,*/*/*,$2236.23
"*, *, *",*,*/*/*,$6889.74
"*, *, *",*,*/*/*,$2118.25
"*, *, Sweden",*,*/*/*,$6492.17
"*, *, Sweden",*,*/*/*,$4912.45
"*, *, Sweden",*,*/*/*,$7468.47
"*, *, Sweden",*,*/*/*,$3873.74
"*, *, Sweden",*,*/*/*,$4848.93
"*, *, Sweden",*,*/*/*,$919.06
"*, *, Sweden",*,*/*/*,$5383.93
"*, *, Sweden",*,*/*/*,$7922.29
"*, *, Sweden",*,*/*/*,$6874.81
"*, *, Sweden",*,*/*/*,$2007.00
"*, *, Sweden",*,*/*/*,$4542.92
"*, *, Sweden",*,*/*/*,$6950.84
"*, *, Sweden",*,*/*/*,$1611.42
"*, *, Sweden",*,*/*/*,$3349.35
"*, *, Sweden",*,*/*/*,$3109.94
"*, *, Sweden",*,*/*/*,$1145.67
"*, *, *",*,*/*/*,$6172.13
"*, *, *",*,*/*/*,$5368.89
"*, *, *",*,*/*/*,$4450.49
"*, *, *",*,*/*/*,$7588.24
"*, *, *",*,*/*/*,$5999.29
"*, *, *",*,*/*/*,$7453.73
"*, *, *",*,*/*/*,$6230.34
"*, *, *",*,*/*/*,$4550.42
"*, *, *",*,*/*/*,$3399.67
"*, *, *",*,*/*/*,$7105.57
"*, *, *",*,*/*/*,$6296.35
"*, *, *",*,*/*/*,$7198.71
"*, *, *",*,*/*/*,$5847.43
"*, *, *",*,*/*/*,$3526.69
"*, *, *",*,*/*/*,$4776.95
"*, *, *",*,*/*/*,$7467.66
"*, *, Portugal",Male,*/*/*,$7491.62
"*, *, Portugal",Male,*/*/*,$6118.17
"*, *, Portugal",Male,*/*/*,$6691.57
"*, *, Portugal",Male,*/*/*,$6314.95
"*, *, Portugal",Male,*/*/*,$4578.33
"*, *, Portugal",Male,*/*/*,$6026.38
"*, *, Portugal",Male,*/*/*,$2866.63
"*, *, Portugal",Male,*/*/*,$6417.75
"*, *, Portugal",Male,*/*/*,$4663.87
"*, *, Portugal",Male,*/*/*,$4461.88
"*, *, Portugal",Male,*/*/*,$5108.35
"*, *, Portugal",Male,*/*/*,$6760.76
"*, *, Portugal",Male,*/*/*,$5825.82
"*, *, Portugal",Male,*/*/*,$3122.25
"*, *, Portugal",Male,*/*/*,$6063.49
"*, *, Portugal",Male,*/*/*,$7660.68
"*, *, *",Male,*/*/*,$7313.37
"*, *, *",Male,*/*/*,$1245.80
"*, *, *",Male,*/*/*,$4919.65
"*, *, *",Male,*/*/*,$6549.93
"*, *, *",Male,*/*/*,$3783.40
"*, *, *",Male,*/*/*,$7454.96
"*, *, *",Male,*/*/*,$3533.25
"*, *, *",Male,*/*/*,$2476.57
"*, *, *",Male,*/*/*,$7373.11
"*, *, *",Male,*/*/*,$813.67
"*, *, *",Male,*/*/*,$3435.80
"*, *, *",Male,*/*/*,$1247.98
"*, *, *",Male,*/*/*,$4389.71
"*, *, *",Male,*/*/*,$7386.55
"*, *, *",Male,*/*/*,$1558.87
"*, *, *",Male,*/*/*,$5214.50
"*, *, *",Male,*/*/*,$4285.93
"*, *, *",Male,*/*/*,$3859.70
"*, *, *",Male,*/*/*,$3581.83
"*, *, *",Male,*/*/*,$4066.86
"*, *, *",Male,*/*/*,$3837.29
"*, *, *",Male,*/*/*,$5307.88
"*, *, *",Male,*/*/*,$6553.93
"*, *, *",Male,*/*/*,$5946.05
"*, *, *",Male,*/*/*,$3911.50
"*, *, *",Male,*/*/*,$5236.49
"*, *, *",Male,*/*/*,$1575.72
"*, *, *",Male,*/*/*,$1342.37
"*, *, *",Male,*/*/*,$2843.99
"*, *, *",Male,*/*/*,$3191.09
"*, *, *",Male,*/*/*,$6841.99
"*, *, *",Male,*/*/*,$4095.50
"*, *, *",Female,*/*/*,$2367.97
"*, *, *",Female,*/*/*,$4109.65
"*, *, *",Female,*/*/*,$809.15
"*, *, *",Female,*/*/*,$1385.97
"*, *, *",Female,*/*/*,$7166.43
"*, *, *",Female,*/*/*,$1320.94
"*, *, *",Female,*/*/*,$7048.06
"*, *, *",Female,*/*/*,$6520.97
"*, *, *",Female,*/*/*,$4210.02
"*, *, *",Female,*/*/*,$939.87
"*, *, *",Female,*/*/*,$1569.15
"*, *, *",Female,*/*/*,$1887.39
"*, *, *",Female,*/*/*,$4329.22
"*, *, *",Female,*/*/*,$6888.06
"*, *, *",Female,*/*/*,$3561.11
"*, *, *",Female,*/*/*,$3720.58
"*, *, *",*,*/*/*,$1780.40
"*, *, *",*,*/*/*,$2667.16
"*, *, *",*,*/*/*,$4970.32
"*, *, *",*,*/*/*,$3814.74
"*, *, *",*,*/*/*,$2923.67
"*, *, *",*,*/*/*,$1934.60
"*, *, *",*,*/*/*,$1693.13
"*, *, *",*,*/*/*,$7303.77
"*, *, *",*,*/*/*,$1126.55
"*, *, *",*,*/*/*,$1095.44
"*, *, *",*,*/*/*,$2981.49
"*, *, *",*,*/*/*,$7741.81
"*, *, *",*,*/*/*,$6825.59
"*, *, *",*,*/*/*,$7410.13
"*, *, *",*,*/*/*,$6416.83
"*, *, *",*,*/*/*,$2407.39
"*, *, *",*,*/*/*,$5530.59
"*, *, *",*,*/*/*,$3472.88
"*, *, *",*,*/*/*,$4964.31
"*, *, *",*,*/*/*,$7973.93
"*, *, *",*,*/*/*,$5745.78
"*, *, *",*,*/*/*,$7345.49
"*, *, *",*,*/*/*,$6680.18
"*, *, *",*,*/*/*,$6584.92
"*, *, *",*,*/*/*,$7540.04
"*, *, *",*,*/*/*,$7917.34
"*, *, *",*,*/*/*,$2867.51
"*, *, *",*,*/*/*,$5038.59
"*, *, *",*,*/*/*,$1305.29
"*, *, *",*,*/*/*,$1657.74
"*, *, *",*,*/*/*,$3375.21
"*, *, *",*,*/*/*,$2321.79
"*, *, *",*,*/*/*,$1786.57
"*, *, *",*,*/*/*,$5372.60
"*, *, *",*,*/*/*,$7697.11
"*, *, *",*,*/*/*,$5974.55
"*, *, *",*,*/*/*,$6325.50
"*, *, *",*,*/*/*,$5469.92
"*, *, *",*,*/*/*,$7760.58
"*, *, *",*,*/*/*,$2465.50
"*, *, *",*,*/*/*,$1611.63
"*, *, *",*,*/*/*,$4938.67
"*, *, *",*,*/*/*,$7060.60
"*, *, *",*,*/*/*,$4234.16
"*, *, *",*,*/*/*,$3688.22
"*, *, *",*,*/*/*,$5427.64
"*, *, *",*,*/*/*,$3918.00
"*, *, *",*,*/*/*,$3976.35
"*, *, *",Male,*/*/*,$3003.76
"*, *, *",Male,*/*/*,$2161.64
"*, *, *",Male,*/*/*,$3520.57
"*, *, *",Male,*/*/*,$2746.65
"*, *, *",Male,*/*/*,$4632.50
"*, *, *",Male,*/*/*,$5530.85
"*, *, *",Male,*/*/*,$5435.41
"*, *, *",Male,*/*/*,$938.01
"*, *, *",Male,*/*/*,$2260.68
"*, *, *",Male,*/*/*,$4862.69
"*, *, *",Male,*/*/*,$6963.88
"*, *, *",Male,*/*/*,$1574.30
"*, *, *",Male,*/*/*,$1492.88
"*, *, *",Male,*/*/*,$7175.98
"*, *, *",Male,*/*/*,$2411.09
"*, *, *",Male,*/*/*,$4682.04
"*, *, *",Male,*/*/*,$1390.00
"*, *, *",Male,*/*/*,$883.43
"*, *, *",Male,*/*/*,$1188.11
"*, *, *",Male,*/*/*,$1175.28
"*, *, *",Male,*/*/*,$3209.90
"*, *, *",Male,*/*/*,$6995.08
"*, *, *",Male,*/*/*,$6445.22
"*, *, *",Male,*/*/*,$7170.52
"*, *, *",Male,*/*/*,$6686.36
"*, *, *",Male,*/*/*,$4077.84
"*, *, *",Male,*/*/*,$3076.92
"*, *, *",Male,*/*/*,$4430.56
"*, *, *",Male,*/*/*,$3602.31
"*, *, *",Male,*/*/*,$4663.81
"*, *, *",Male,*/*/*,$3389.21
"*, *, *",Male,*/*/*,$3408.00
"*, *, *",Male,*/*/*,$3511.27
"*, *, *",Male,*/*/*,$5054.87
"*, *, *",Male,*/*/*,$4907.54
"*, *, *",Male,*/*/*,$3316.55
"*, *, *",Male,*/*/*,$4826.17
"*, *, *",Male,*/*/*,$880.79
"*, *, *",Male,*/*/*,$5689.99
"*, *, *",Male,*/*/*,$5323.97
"*, *, *",Male,*/*/*,$4254.84
"*, *, *",Male,*/*/*,$1129.83
"*, *, *",Male,*/*/*,$7665.32
"*, *, *",Male,*/*/*,$1841.41
"*, *, *",Male,*/*/*,$3542.00
"*, *, *",Male,*/*/*,$5825.49
"*, *, *",Male,*/*/*,$7733.10
"*, *, *",Male,*/*/*,$3466.43
"*, *, France",Female,*/*/*,$2306.32
"*, *, France",Female,*/*/*,$6428.54
"*, *, France",Female,*/*/*,$2463.52
"*, *, France",Female,*/*/*,$7201.06
"*, *, France",Female,*/*/*,$4480.55
"*, *, France",Female,*/*/*,$3525.88
"*, *, France",Female,*/*/*,$1353.19
"*, *, France",Female,*/*/*,$2654.98
"*, *, France",Female,*/*/*,$5475.66
"*, *, France",Female,*/*/*,$3435.34
"*, *, France",Female,*/*/*,$7279.48
"*, *, France",Female,*/*/*,$6827.27
"*, *, France",Female,*/*/*,$1350.28
"*, *, France",Female,*/*/*,$2902.49
"*, *, France",Female,*/*/*,$7274.50
"*, *, France",Female,*/*/*,$6940.06
"*, *, *",*,*/*/*,$6298.92
"*, *, *",*,*/*/*,$7296.43
"*, *, *",*,*/*/*,$4590.54
"*, *, *",*,*/*/*,$4468.57
"*, *, *",*,*/*/*,$3721.36
"*, *, *",*,*/*/*,$2566.78
"*, *, *",*,*/*/*,$3401.73
"*, *, *",*,*/*/*,$962.08
"*, *, *",*,*/*/*,$1858.90
"*, *, *",*,*/*/*,$6067.37
"*, *, *",*,*/*/*,$2582.92
"*, *, *",*,*/*/*,$6267.86
"*, *, *",*,*/*/*,$2142.15
"*, *, *",*,*/*/*,$1426.01
"*, *, *",*,*/*/*,$4126.56
"*, *, *",*,*/*/*,$2932.96
"*, *, *",*,*/*/*,$7134.93
"*, *, *",*,*/*/*,$2096.28
"*, *, *",*,*/*/*,$5477.25
"*, *, *",*,*/*/*,$1032.14
"*, *, *",*,*/*/*,$4148.82
"*, *, *",*,*/*/*,$6250.72
"*, *, *",*,*/*/*,$4941.80
"*, *, *",*,*/*/*,$6144.12
"*, *, *",*,*/*/*,$2293.48
"*, *, *",*,*/*/*,$3615.07
"*, *, *",*,*/*/*,$4966.48
"*, *, *",*,*/*/*,$1916.17
"*, *, *",*,*/*/*,$2809.72
"*, *, *",*,*/*/*,$3800.57
"*, *, *",*,*/*/*,$4664.24
"*, *, *",*,*/*/*,$7035.04
"*, *, *",*,*/*/*,$6285.14
"*, *, *",*,*/*/*,$2460.19
"*, *, *",*,*/*/*,$3041.78
"*, *, *",*,*/*/*,$3480.31
"*, *, *",*,*/*/*,$5116.24
"*, *, *",*,*/*/*,$6856.56
"*, *, *",*,*/*/*,$3201.71
"*, *, *",*,*/*/*,$6742.63
"*, *, *",*,*/*/*,$7942.98
"*, *, *",*,*/*/*,$1041.43
"*, *, *",*,*/*/*,$5447.94
"*, *, *",*,*/*/*,$1288.62
"*, *, *",*,*/*/*,$2781.81
"*, *, *",*,*/*/*,$1622.32
"*, *, *",*,*/*/*,$7694.59
"*, *, *",*,*/*/*,$1467.94
"*, *, Sweden",Female,*/*/*,$2282.24
"*, *, Sweden",Female,*/*/*,$6525.14
"*, *, Sweden",Female,*/*/*,$2909.91
"*, *, Sweden",Female,*/*/*,$3358.30
"*, *, Sweden",Female,*/*/*,$5412.88
"*, *, Sweden",Female,*/*/*,$7290.49
"*, *, Sweden",Female,*/*/*,$5338.30
"*, *, Sweden",Female,*/*/*,$1624.94
"*, *, Sweden",Female,*/*/*,$7278.18
"*, *, Sweden",Female,*/*/*,$2943.14
"*, *, Sweden",Female,*/*/*,$6563.49
"*, *, Sweden",Female,*/*/*,$5057.22
"*, *, Sweden",Female,*/*/*,$5373.09
"*, *, Sweden",Female,*/*/*,$2385.96
"*, *, Sweden",Female,*/*/*,$3765.74
"*, *, Sweden",Female,*/*/*,$2385.94
"*, *, France",*,*/*/*,$1422.11
"*, *, France",*,*/*/*,$1768.62
"*, *, France",*,*/*/*,$5823.97
"*, *, France",*,*/*/*,$2918.64
"*, *, France",*,*/*/*,$6872.51
"*, *, France",*,*/*/*,$3478.88
"*, *, France",*,*/*/*,$6649.25
"*, *, France",*,*/*/*,$1907.75
"*, *, France",*,*/*/*,$1336.07
"*, *, France",*,*/*/*,$5316.35
"*, *, France",*,*/*/*,$1246.34
"*, *, France",*,*/*/*,$6728.72
"*, *, France",*,*/*/*,$3374.55
"*, *, France",*,*/*/*,$4544.05
