local,genero,data,salario
"*, *, France",*,**/**/****,$1999.59
"*, *, France",*,**/**/****,$7680.45
"*, *, France",*,**/**/****,$6336.71
"*, *, France",*,**/**/****,$1186.54
"*, *, France",*,**/**/****,$5054.87
"*, *, *",Female,**/**/****,$5830.80
"*, *, *",Female,**/**/****,$7478.53
"*, *, *",Female,**/**/****,$1370.53
"*, *, *",Female,**/**/****,$3028.28
"*, *, *",Female,**/**/****,$7068.52
"*, *, *",Female,**/**/****,$2803.76
"*, *, *",Female,**/**/****,$2004.14
"*, *, *",Female,**/**/****,$2541.75
"*, *, *",*,**/**/****,$7147.42
"*, *, *",*,**/**/****,$6417.75
"*, *, *",*,**/**/****,$5721.70
"*, *, *",*,**/**/****,$2666.96
"*, *, *",*,**/**/****,$5189.45
"*, *, *",*,**/**/****,$4371.91
"*, *, *",*,**/**/****,$7885.38
"*, *, *",*,**/**/****,$7831.28
"*, *, United States",*,**/**/****,$3031.23
"*, *, United States",*,**/**/****,$4241.71
"*, *, United States",*,**/**/****,$3472.73
"*, *, United States",*,**/**/****,$5366.98
"*, *, United States",*,**/**/****,$2697.06
"*, *, United States",*,**/**/****,$4047.44
"*, *, United States",*,**/**/****,$4178.43
"*, *, United States",*,**/**/****,$6968.33
"*, *, Portugal",Male,**/**/****,$7189.04
"*, *, Portugal",Male,**/**/****,$7159.29
"*, *, Portugal",Male,**/**/****,$3591.12
"*, *, Portugal",Male,**/**/****,$4504.29
"*, *, Portugal",Male,**/**/****,$3573.26
"*, *, Portugal",Male,**/**/****,$5932.94
"*, *, Portugal",Male,**/**/****,$7857.47
"*, *, Portugal",Male,**/**/****,$2661.36
"*, *, Mexico",*,**/**/****,$7048.06
"*, *, Mexico",*,**/**/****,$6888.06
"*, *, Mexico",*,**/**/****,$7170.52
"*, *, Mexico",*,**/**/****,$6340.24
"*, *, Mexico",*,**/**/****,$2071.57
"*, *, Mexico",*,**/**/****,$7741.81
"*, *, Mexico",*,**/**/****,$4210.02
"*, *, Mexico",*,**/**/****,$6995.08
"*, *, *",*,**/**/****,$7145.67
"*, *, *",*,**/**/****,$1265.76
"*, *, *",*,**/**/****,$4627.31
"*, *, *",*,**/**/****,$6148.93
"*, *, *",*,**/**/****,$6432.81
"*, *, *",*,**/**/****,$6686.36
"*, *, *",*,**/**/****,$3408.00
"*, *, *",*,**/**/****,$4354.51
"*, *, Portugal",Male,**/**/****,$7552.80
"*, *, Portugal",Male,**/**/****,$7296.43
"*, *, Portugal",Male,**/**/****,$3200.30
"*, *, Portugal",Male,**/**/****,$7386.55
"*, *, Portugal",Male,**/**/****,$2867.51
"*, *, Portugal",Male,**/**/****,$1305.29
"*, *, Portugal",Male,**/**/****,$4663.87
"*, *, Portugal",Male,**/**/****,$1657.74
"*, *, Portugal",*,**/**/****,$6310.65
"*, *, Portugal",*,**/**/****,$4713.83
"*, *, Portugal",*,**/**/****,$7540.04
"*, *, Portugal",*,**/**/****,$4728.31
"*, *, Portugal",*,**/**/****,$7649.68
"*, *, Portugal",*,**/**/****,$2981.49
"*, *, Portugal",*,**/**/****,$3721.36
"*, *, Portugal",*,**/**/****,$3725.73
"*, *, *",Female,**/**/****,$1112.80
"*, *, *",Female,**/**/****,$3112.29
"*, *, *",Female,**/**/****,$1509.69
"*, *, *",Female,**/**/****,$3334.96
"*, *, *",Female,**/**/****,$4550.42
"*, *, *",Female,**/**/****,$7653.00
"*, *, *",Female,**/**/****,$7983.68
"*, *, *",Female,**/**/****,$6964.99
"*, *, Sweden",*,**/**/****,$6867.13
"*, *, Sweden",*,**/**/****,$3014.90
"*, *, Sweden",*,**/**/****,$4733.60
"*, *, Sweden",*,**/**/****,$3011.36
"*, *, Sweden",*,**/**/****,$2789.50
"*, *, Sweden",*,**/**/****,$6173.77
"*, *, Sweden",*,**/**/****,$4874.88
"*, *, Sweden",*,**/**/****,$6250.72
"*, *, *",Male,**/**/****,$2161.64
"*, *, *",Male,**/**/****,$3003.76
"*, *, *",Male,**/**/****,$5453.13
"*, *, *",Male,**/**/****,$2746.65
"*, *, *",Male,**/**/****,$4632.50
"*, *, *",Male,**/**/****,$3027.41
"*, *, *",Male,**/**/****,$3472.88
"*, *, *",Male,**/**/****,$938.01
"*, *, *",*,**/**/****,$1127.28
"*, *, *",*,**/**/****,$1622.77
"*, *, *",*,**/**/****,$1735.93
"*, *, *",*,**/**/****,$1569.15
"*, *, *",*,**/**/****,$6517.73
"*, *, *",*,**/**/****,$3837.29
"*, *, *",*,**/**/****,$7166.43
"*, *, *",*,**/**/****,$1020.66
"*, *, Sweden",Female,**/**/****,$7758.57
"*, *, Sweden",Female,**/**/****,$7475.57
"*, *, Sweden",Female,**/**/****,$6552.66
"*, *, Sweden",Female,**/**/****,$1322.83
"*, *, Sweden",Female,**/**/****,$5477.25
"*, *, Sweden",Female,**/**/****,$1900.48
"*, *, Sweden",Female,**/**/****,$2250.17
"*, *, Sweden",Female,**/**/****,$7553.46
"*, *, Sweden",Female,**/**/****,$1609.66
"*, *, Sweden",Female,**/**/****,$4848.93
"*, *, Sweden",Female,**/**/****,$4941.80
"*, *, Sweden",Female,**/**/****,$2293.48
"*, *, Sweden",Female,**/**/****,$5609.60
"*, *, Sweden",Female,**/**/****,$7718.13
"*, *, Sweden",Female,**/**/****,$4382.96
"*, *, Sweden",Female,**/**/****,$4664.24
"*, *, *",Male,**/**/****,$5038.59
"*, *, *",Male,**/**/****,$2944.40
"*, *, *",Male,**/**/****,$1586.61
"*, *, *",Male,**/**/****,$1858.90
"*, *, *",Male,**/**/****,$2582.92
"*, *, *",Male,**/**/****,$1374.14
"*, *, *",Male,**/**/****,$1188.11
"*, *, *",Male,**/**/****,$5264.43
"*, *, *",*,**/**/****,$7947.82
"*, *, *",*,**/**/****,$2454.79
"*, *, *",*,**/**/****,$7311.26
"*, *, *",*,**/**/****,$6185.72
"*, *, *",*,**/**/****,$3737.37
"*, *, *",*,**/**/****,$1676.91
"*, *, *",*,**/**/****,$3562.87
"*, *, *",*,**/**/****,$943.67
"*, *, Sweden",*,**/**/****,$7586.61
"*, *, Sweden",*,**/**/****,$5891.65
"*, *, Sweden",*,**/**/****,$5268.12
"*, *, Sweden",*,**/**/****,$5726.93
"*, *, Sweden",*,**/**/****,$6190.47
"*, *, Sweden",*,**/**/****,$4148.82
"*, *, Sweden",*,**/**/****,$5383.93
"*, *, Sweden",*,**/**/****,$4966.48
"*, *, *",Female,**/**/****,$3667.75
"*, *, *",Female,**/**/****,$7018.06
"*, *, *",Female,**/**/****,$5563.62
"*, *, *",Female,**/**/****,$6825.59
"*, *, *",Female,**/**/****,$2363.38
"*, *, *",Female,**/**/****,$2076.62
"*, *, *",Female,**/**/****,$2184.75
"*, *, *",Female,**/**/****,$1144.42
"*, *, Portugal",Male,**/**/****,$7491.62
"*, *, Portugal",Male,**/**/****,$6118.17
"*, *, Portugal",Male,**/**/****,$6314.95
"*, *, Portugal",Male,**/**/****,$4578.33
"*, *, Portugal",Male,**/**/****,$6026.38
"*, *, Portugal",Male,**/**/****,$2866.63
"*, *, Portugal",Male,**/**/****,$4461.88
"*, *, Portugal",Male,**/**/****,$5108.35
"*, *, Portugal",*,**/**/****,$2534.88
"*, *, Portugal",*,**/**/****,$3618.49
"*, *, Portugal",*,**/**/****,$5979.17
"*, *, Portugal",*,**/**/****,$6999.54
"*, *, Portugal",*,**/**/****,$3392.24
"*, *, Portugal",*,**/**/****,$6056.46
"*, *, Portugal",*,**/**/****,$3200.25
"*, *, Portugal",*,**/**/****,$4772.43
"*, *, Portugal",*,**/**/****,$1618.95
"*, *, Portugal",*,**/**/****,$6842.64
"*, *, Portugal",*,**/**/****,$1247.98
"*, *, Portugal",*,**/**/****,$7973.93
"*, *, Portugal",*,**/**/****,$3717.17
"*, *, Portugal",*,**/**/****,$2142.15
"*, *, Portugal",*,**/**/****,$5866.61
"*, *, Portugal",*,**/**/****,$5825.82
"*, Stockholm, Sweden",Female,**/**/****,$3873.74
"*, Stockholm, Sweden",Female,**/**/****,$5057.22
"*, Stockholm, Sweden",Female,**/**/****,$7035.04
"*, Stockholm, Sweden",Female,**/**/****,$7278.18
"*, Stockholm, Sweden",Female,**/**/****,$2943.14
"*, Stockholm, Sweden",Female,**/**/****,$5373.09
"*, Stockholm, Sweden",Female,**/**/****,$6525.14
"*, Stockholm, Sweden",Female,**/**/****,$2282.24
"*, *, *",*,**/**/****,$2096.28
"*, *, *",*,**/**/****,$4109.65
"*, *, *",*,**/**/****,$3602.31
"*, *, *",*,**/**/****,$7134.93
"*, *, *",*,**/**/****,$3859.70
"*, *, *",*,**/**/****,$1403.09
"*, *, *",*,**/**/****,$2260.68
"*, *, *",*,**/**/****,$4862.69
"*, *, United States",Female,**/**/****,$5750.62
"*, *, United States",Female,**/**/****,$1288.62
"*, *, United States",Female,**/**/****,$1641.08
"*, *, United States",Female,**/**/****,$5152.79
"*, *, United States",Female,**/**/****,$1329.70
"*, *, United States",Female,**/**/****,$1899.31
"*, *, United States",Female,**/**/****,$1165.10
"*, *, United States",Female,**/**/****,$5953.02
"*, Västra Götaland, Sweden",Male,**/**/****,$6578.25
"*, Västra Götaland, Sweden",Male,**/**/****,$5977.38
"*, Västra Götaland, Sweden",Male,**/**/****,$7665.45
"*, Västra Götaland, Sweden",Male,**/**/****,$3520.57
"*, Västra Götaland, Sweden",Male,**/**/****,$2946.37
"*, Västra Götaland, Sweden",Male,**/**/****,$6436.46
"*, Västra Götaland, Sweden",Male,**/**/****,$7924.89
"*, Västra Götaland, Sweden",Male,**/**/****,$3218.09
"*, *, Portugal",*,**/**/****,$4964.31
"*, *, Portugal",*,**/**/****,$4389.71
"*, *, Portugal",*,**/**/****,$5530.59
"*, *, Portugal",*,**/**/****,$7591.61
"*, *, Portugal",*,**/**/****,$2558.30
"*, *, Portugal",*,**/**/****,$5214.50
"*, *, Portugal",*,**/**/****,$6680.18
"*, *, Portugal",*,**/**/****,$7917.34
"*, *, *",Female,**/**/****,$7410.13
"*, *, *",Female,**/**/****,$2642.75
"*, *, *",Female,**/**/****,$5410.56
"*, *, *",Female,**/**/****,$5823.97
"*, *, *",Female,**/**/****,$6649.25
"*, *, *",Female,**/**/****,$1907.75
"*, *, *",Female,**/**/****,$1422.11
"*, *, *",Female,**/**/****,$1467.94
"*, *, France",*,**/**/****,$3030.74
"*, *, France",*,**/**/****,$2458.05
"*, *, France",*,**/**/****,$6428.54
"*, *, France",*,**/**/****,$6606.39
"*, *, France",*,**/**/****,$2463.52
"*, *, France",*,**/**/****,$4160.18
"*, *, France",*,**/**/****,$7595.55
"*, *, France",*,**/**/****,$5485.14
"*, *, *",Female,**/**/****,$5372.60
"*, *, *",Female,**/**/****,$4139.57
"*, *, *",Female,**/**/****,$2060.75
"*, *, *",Female,**/**/****,$1403.76
"*, *, *",Female,**/**/****,$4100.69
"*, *, *",Female,**/**/****,$7913.17
"*, *, *",Female,**/**/****,$5677.54
"*, *, *",Female,**/**/****,$5469.92
"*, *, *",Female,**/**/****,$5964.41
"*, *, *",Female,**/**/****,$3375.21
"*, *, *",Female,**/**/****,$1133.30
"*, *, *",Female,**/**/****,$5737.46
"*, *, *",Female,**/**/****,$1126.55
"*, *, *",Female,**/**/****,$5999.29
"*, *, *",Female,**/**/****,$1653.56
"*, *, *",Female,**/**/****,$3399.67
"*, *, *",Female,**/**/****,$6834.47
"*, *, *",Female,**/**/****,$7077.49
"*, *, *",Female,**/**/****,$2306.02
"*, *, *",Female,**/**/****,$4630.14
"*, *, *",Female,**/**/****,$6062.26
"*, *, *",Female,**/**/****,$4924.11
"*, *, *",Female,**/**/****,$2622.47
"*, *, *",Female,**/**/****,$5249.08
"*, *, Portugal",Female,**/**/****,$6169.95
"*, *, Portugal",Female,**/**/****,$7795.42
"*, *, Portugal",Female,**/**/****,$1610.27
"*, *, Portugal",Female,**/**/****,$948.41
"*, *, Portugal",Female,**/**/****,$7233.37
"*, *, Portugal",Female,**/**/****,$1684.26
"*, *, Portugal",Female,**/**/****,$4930.40
"*, *, Portugal",Female,**/**/****,$4764.60
"*, *, Sweden",Female,**/**/****,$3951.59
"*, *, Sweden",Female,**/**/****,$6563.49
"*, *, Sweden",Female,**/**/****,$4576.59
"*, *, Sweden",Female,**/**/****,$2385.94
"*, *, Sweden",Female,**/**/****,$2587.45
"*, *, Sweden",Female,**/**/****,$6144.12
"*, *, Sweden",Female,**/**/****,$3615.07
"*, *, Sweden",Female,**/**/****,$5240.94
"*, *, *",Female,**/**/****,$3480.31
"*, *, *",Female,**/**/****,$5116.24
"*, *, *",Female,**/**/****,$5057.48
"*, *, *",Female,**/**/****,$5475.66
"*, *, *",Female,**/**/****,$3041.78
"*, *, *",Female,**/**/****,$1320.94
"*, *, *",Female,**/**/****,$3201.71
"*, *, *",Female,**/**/****,$7942.98
"*, *, *",*,**/**/****,$6285.14
"*, *, *",*,**/**/****,$6940.06
"*, *, *",*,**/**/****,$5896.63
"*, *, *",*,**/**/****,$2460.19
"*, *, *",*,**/**/****,$3911.50
"*, *, *",*,**/**/****,$1575.72
"*, *, *",*,**/**/****,$6856.56
"*, *, *",*,**/**/****,$1041.43
"*, *, Portugal",Female,**/**/****,$7091.02
"*, *, Portugal",Female,**/**/****,$2137.01
"*, *, Portugal",Female,**/**/****,$6289.95
"*, *, Portugal",Female,**/**/****,$1426.01
"*, *, Portugal",Female,**/**/****,$4126.56
"*, *, Portugal",Female,**/**/****,$1404.57
"*, *, Portugal",Female,**/**/****,$3229.72
"*, *, Portugal",Female,**/**/****,$1160.22
"*, *, Sweden",Male,**/**/****,$7314.87
"*, *, Sweden",Male,**/**/****,$1583.21
"*, *, Sweden",Male,**/**/****,$7783.26
"*, *, Sweden",Male,**/**/****,$6963.88
"*, *, Sweden",Male,**/**/****,$5745.78
"*, *, Sweden",Male,**/**/****,$1574.30
"*, *, Sweden",Male,**/**/****,$7175.98
"*, *, Sweden",Male,**/**/****,$2411.09
"*, *, Portugal",Female,**/**/****,$3114.52
"*, *, Portugal",Female,**/**/****,$5751.78
"*, *, Portugal",Female,**/**/****,$3639.38
"*, *, Portugal",Female,**/**/****,$6191.96
"*, *, Portugal",Female,**/**/****,$5191.05
"*, *, Portugal",Female,**/**/****,$1411.11
"*, *, Portugal",Female,**/**/****,$5213.70
"*, *, Portugal",Female,**/**/****,$2411.36
"*, *, *",Male,**/**/****,$2932.96
"*, *, *",Male,**/**/****,$4472.72
"*, *, *",Male,**/**/****,$6067.37
"*, *, *",Male,**/**/****,$4590.54
"*, *, *",Male,**/**/****,$4902.14
"*, *, *",Male,**/**/****,$7779.56
"*, *, *",Male,**/**/****,$5130.58
"*, *, *",Male,**/**/****,$2263.59
"*, *, Mexico",*,**/**/****,$7718.68
"*, *, Mexico",*,**/**/****,$5747.87
"*, *, Mexico",*,**/**/****,$4477.79
"*, *, Mexico",*,**/**/****,$1395.82
"*, *, Mexico",*,**/**/****,$3209.90
"*, *, Mexico",*,**/**/****,$5966.72
"*, *, Mexico",*,**/**/****,$883.43
"*, *, Mexico",*,**/**/****,$6445.22
"*, *, *",*,**/**/****,$5002.09
"*, *, *",*,**/**/****,$6189.32
"*, *, *",*,**/**/****,$3362.11
"*, *, *",*,**/**/****,$5731.07
"*, *, *",*,**/**/****,$5772.69
"*, *, *",*,**/**/****,$6553.93
"*, *, *",*,**/**/****,$5236.49
"*, *, *",*,**/**/****,$6235.09
"*, *, *",Male,**/**/****,$2969.04
"*, *, *",Male,**/**/****,$4542.92
"*, *, *",Male,**/**/****,$962.08
"*, *, *",Male,**/**/****,$6293.42
"*, *, *",Male,**/**/****,$3645.69
"*, *, *",Male,**/**/****,$1909.73
"*, *, *",Male,**/**/****,$4682.04
"*, *, *",Male,**/**/****,$6630.49
"*, *, France",Male,**/**/****,$6363.88
"*, *, France",Male,**/**/****,$4907.54
"*, *, France",Male,**/**/****,$7665.32
"*, *, France",Male,**/**/****,$1841.41
"*, *, France",Male,**/**/****,$3542.00
"*, *, France",Male,**/**/****,$3316.55
"*, *, France",Male,**/**/****,$6712.81
"*, *, France",Male,**/**/****,$2329.05
"*, *, Sweden",Female,**/**/****,$5126.92
"*, *, Sweden",Female,**/**/****,$4161.69
